2024-06-17 12:41:20,364 DEBUG   HandlerThread:32575 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-105-generic-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-06-17T12:41:20.362412', 'startedAt': '2024-06-17T12:41:19.442634', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/workspace/train_ddpm/test_train.py', 'codePathLocal': 'test_train.py', 'codePath': 'test_train.py', 'host': '329c6ee42156', 'username': 'root', 'executable': '/opt/conda/bin/python', 'cpu_count': 20, 'cpu_count_logical': 40, 'cpu_freq': {'current': 2.3723750000000012, 'min': 1000.0, 'max': 3200.0}, 'cpu_freq_per_core': [{'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 1.364, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 1.681, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 506.2408981323242}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 251.50930404663086}}
2024-06-17 12:41:20,365 INFO    HandlerThread:32575 [system_monitor.py:probe():224] Finished collecting system info
2024-06-17 12:41:20,365 INFO    HandlerThread:32575 [system_monitor.py:probe():227] Publishing system info
2024-06-17 12:41:20,365 DEBUG   HandlerThread:32575 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-17 12:41:21,114 INFO    Thread-12 :32575 [dir_watcher.py:_on_file_created():271] file/dir created: ddpm-Market-384-128-120epoch/wandb/run-20240617_124119-je57coiw/files/conda-environment.yaml
2024-06-17 12:41:22,887 DEBUG   HandlerThread:32575 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-17 12:41:22,889 INFO    HandlerThread:32575 [system_monitor.py:probe():229] Finished publishing system info
2024-06-17 12:41:22,893 DEBUG   SenderThread:32575 [sender.py:send():379] send: files
2024-06-17 12:41:22,894 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-17 12:41:23,005 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: python_packages
2024-06-17 12:41:23,006 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: stop_status
2024-06-17 12:41:23,006 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: python_packages
2024-06-17 12:41:23,008 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:23,009 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: stop_status
2024-06-17 12:41:23,116 INFO    Thread-12 :32575 [dir_watcher.py:_on_file_modified():288] file/dir modified: ddpm-Market-384-128-120epoch/wandb/run-20240617_124119-je57coiw/files/conda-environment.yaml
2024-06-17 12:41:23,116 INFO    Thread-12 :32575 [dir_watcher.py:_on_file_created():271] file/dir created: ddpm-Market-384-128-120epoch/wandb/run-20240617_124119-je57coiw/files/wandb-metadata.json
2024-06-17 12:41:23,116 INFO    Thread-12 :32575 [dir_watcher.py:_on_file_created():271] file/dir created: ddpm-Market-384-128-120epoch/wandb/run-20240617_124119-je57coiw/files/requirements.txt
2024-06-17 12:41:23,369 DEBUG   SenderThread:32575 [sender.py:send():379] send: telemetry
2024-06-17 12:41:23,834 INFO    wandb-upload_0:32575 [upload_job.py:push():130] Uploaded file /tmp/tmpglp290jkwandb/4f9ahdfy-wandb-metadata.json
2024-06-17 12:41:24,008 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:24,117 INFO    Thread-12 :32575 [dir_watcher.py:_on_file_created():271] file/dir created: ddpm-Market-384-128-120epoch/wandb/run-20240617_124119-je57coiw/files/output.log
2024-06-17 12:41:24,132 INFO    StreamThr :32575 [internal.py:wandb_internal():85] W&B internal server running at pid: 32575, started at: 2024-06-17 12:41:24.131769
2024-06-17 12:41:24,135 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: status
2024-06-17 12:41:24,141 INFO    WriterThread:32575 [datastore.py:open_for_write():87] open: /workspace/train_ddpm/wandb/run-20240617_124124-b7aybw2x/run-b7aybw2x.wandb
2024-06-17 12:41:24,142 DEBUG   SenderThread:32575 [sender.py:send():379] send: header
2024-06-17 12:41:24,142 DEBUG   SenderThread:32575 [sender.py:send():379] send: run
2024-06-17 12:41:24,837 INFO    SenderThread:32575 [dir_watcher.py:__init__():211] watching files in: /workspace/train_ddpm/wandb/run-20240617_124124-b7aybw2x/files
2024-06-17 12:41:24,837 INFO    SenderThread:32575 [sender.py:_start_run_threads():1188] run started: b7aybw2x with start time 1718628084.130811
2024-06-17 12:41:24,858 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: check_version
2024-06-17 12:41:24,859 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: check_version
2024-06-17 12:41:25,008 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:25,009 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: run_start
2024-06-17 12:41:25,010 DEBUG   HandlerThread:32575 [system_info.py:__init__():26] System info init
2024-06-17 12:41:25,010 DEBUG   HandlerThread:32575 [system_info.py:__init__():41] System info init done
2024-06-17 12:41:25,011 INFO    HandlerThread:32575 [system_monitor.py:start():194] Starting system monitor
2024-06-17 12:41:25,011 INFO    SystemMonitor:32575 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-17 12:41:25,012 INFO    HandlerThread:32575 [system_monitor.py:probe():214] Collecting system info
2024-06-17 12:41:25,013 INFO    SystemMonitor:32575 [interfaces.py:start():188] Started cpu monitoring
2024-06-17 12:41:25,014 INFO    SystemMonitor:32575 [interfaces.py:start():188] Started disk monitoring
2024-06-17 12:41:25,015 INFO    SystemMonitor:32575 [interfaces.py:start():188] Started gpu monitoring
2024-06-17 12:41:25,016 INFO    SystemMonitor:32575 [interfaces.py:start():188] Started memory monitoring
2024-06-17 12:41:25,019 INFO    SystemMonitor:32575 [interfaces.py:start():188] Started network monitoring
2024-06-17 12:41:25,071 DEBUG   HandlerThread:32575 [system_info.py:probe():152] Probing system
2024-06-17 12:41:25,071 DEBUG   HandlerThread:32575 [gitlib.py:_init_repo():56] git repository is invalid
2024-06-17 12:41:25,071 DEBUG   HandlerThread:32575 [system_info.py:probe():200] Probing system done
2024-06-17 12:41:25,071 DEBUG   HandlerThread:32575 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-105-generic-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-06-17T12:41:25.071354', 'startedAt': '2024-06-17T12:41:24.118592', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/workspace/train_ddpm/test_train.py', 'codePathLocal': 'test_train.py', 'codePath': 'test_train.py', 'host': '329c6ee42156', 'username': 'root', 'executable': '/opt/conda/bin/python', 'cpu_count': 20, 'cpu_count_logical': 40, 'cpu_freq': {'current': 2.3509500000000014, 'min': 1000.0, 'max': 3200.0}, 'cpu_freq_per_core': [{'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 0.999, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 1.085, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}, {'current': 2.4, 'min': 1000.0, 'max': 3200.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 506.24098205566406}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 251.50930404663086}}
2024-06-17 12:41:25,072 INFO    HandlerThread:32575 [system_monitor.py:probe():224] Finished collecting system info
2024-06-17 12:41:25,072 INFO    HandlerThread:32575 [system_monitor.py:probe():227] Publishing system info
2024-06-17 12:41:25,072 DEBUG   HandlerThread:32575 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-17 12:41:25,371 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: status_report
2024-06-17 12:41:25,840 INFO    Thread-25 :32575 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/train_ddpm/wandb/run-20240617_124124-b7aybw2x/files/conda-environment.yaml
2024-06-17 12:41:26,007 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:26,118 INFO    Thread-12 :32575 [dir_watcher.py:_on_file_modified():288] file/dir modified: ddpm-Market-384-128-120epoch/wandb/run-20240617_124119-je57coiw/files/output.log
2024-06-17 12:41:27,008 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:27,546 DEBUG   HandlerThread:32575 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-17 12:41:27,548 INFO    HandlerThread:32575 [system_monitor.py:probe():229] Finished publishing system info
2024-06-17 12:41:27,549 DEBUG   SenderThread:32575 [sender.py:send():379] send: files
2024-06-17 12:41:27,549 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-17 12:41:27,664 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: python_packages
2024-06-17 12:41:27,664 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: stop_status
2024-06-17 12:41:27,665 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: python_packages
2024-06-17 12:41:27,666 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:27,667 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: stop_status
2024-06-17 12:41:27,839 INFO    Thread-25 :32575 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/train_ddpm/wandb/run-20240617_124124-b7aybw2x/files/conda-environment.yaml
2024-06-17 12:41:27,839 INFO    Thread-25 :32575 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/train_ddpm/wandb/run-20240617_124124-b7aybw2x/files/wandb-metadata.json
2024-06-17 12:41:27,840 INFO    Thread-25 :32575 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/train_ddpm/wandb/run-20240617_124124-b7aybw2x/files/requirements.txt
2024-06-17 12:41:28,013 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:28,048 DEBUG   SenderThread:32575 [sender.py:send():379] send: telemetry
2024-06-17 12:41:28,499 INFO    wandb-upload_0:32575 [upload_job.py:push():130] Uploaded file /tmp/tmp4q584udywandb/3toefwiw-wandb-metadata.json
2024-06-17 12:41:28,667 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:28,839 INFO    Thread-25 :32575 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/train_ddpm/wandb/run-20240617_124124-b7aybw2x/files/output.log
2024-06-17 12:41:29,008 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:29,228 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: status_report
2024-06-17 12:41:29,666 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:30,008 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:30,276 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:30,279 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:30,280 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:30,281 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:30,281 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:30,282 DEBUG   SenderThread:32575 [sender.py:send():379] send: telemetry
2024-06-17 12:41:30,298 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: attach
2024-06-17 12:41:30,311 DEBUG   SenderThread:32575 [sender.py:send():379] send: telemetry
2024-06-17 12:41:30,351 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:30,353 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:30,354 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:30,356 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
